St1_Pelvis_X,St1_Pelvis_Y,St1_Pelvis_Z,St2_Pelvis_X,St2_Pelvis_Y,St2_Pelvis_Z,St1_Hip_X,St1_Hip_Y,St1_Hip_Z,St2_Hip_X,St2_Hip_Y,St2_Hip_Z,St1_Knee_X,St1_Knee_Y,St1_Knee_Z,St2_Knee_X,St2_Knee_Y,St2_Knee_Z,St1_Ankle_X,St1_Ankle_Y,St1_Ankle_Z,St2_Ankle_X,St2_Ankle_Y,St2_Ankle_Z
0.375512,1.798375,-5.373963,3.015821,2.953178,-3.951112,-5.712161,-2.213855,8.465226,-5.934738,-1.02816,10.637731,48.40255,2.275563,-28.197853,45.92189,-0.355728,-17.127893,-9.02964,2.942938,10.440336,-23.627558,3.835056,22.613756
0.404316,1.867371,-5.35344,3.038004,2.987764,-3.939164,-5.472447,-2.165917,8.44382,-5.787523,-1.01177,10.585386,48.793228,2.342888,-28.338881,46.331348,-0.189202,-17.396502,-8.900064,2.98357,10.401373,-23.38555,3.808821,22.423538
0.432432,1.938103,-5.33006,3.059626,3.022698,-3.928535,-5.233341,-2.113451,8.425241,-5.632719,-0.995996,10.530272,49.174046,2.406356,-28.473558,46.750999,-0.018082,-17.679659,-8.785134,3.028791,10.37083,-23.110741,3.785338,22.224142
0.459916,2.010385,-5.303896,3.080632,3.057922,-3.919054,-4.994992,-2.056647,8.409873,-5.470472,-0.980808,10.472901,49.545006,2.466339,-28.601027,47.179737,0.157363,-17.976885,-8.68446,3.07878,10.348545,-22.803802,3.764232,22.016275
0.486844,2.083987,-5.275059,3.100982,3.093376,-3.910545,-4.757542,-1.995763,8.39812,-5.300932,-0.966184,10.413779,49.906147,2.52324,-28.720499,47.616413,0.336847,-18.287632,-8.597485,3.133656,10.33428,-22.465807,3.74516,21.800734
0.513305,2.158635,-5.243703,3.120646,3.128978,-3.902835,-4.521152,-1.931123,8.390396,-5.124334,-0.952117,10.353421,50.257511,2.577481,-28.831236,48.05962,0.519973,-18.611116,-8.523514,3.193475,10.327724,-22.098448,3.727841,21.578516
0.539401,2.234026,-5.210003,3.139612,3.164646,-3.895745,-4.28594,-1.863099,8.387113,-4.940897,-0.938601,10.292318,50.599209,2.629501,-28.932592,48.507969,0.706346,-18.946541,-8.461716,3.258239,10.328502,-21.703812,3.712049,21.350677
0.565239,2.309832,-5.174161,3.157881,3.200288,-3.889101,-4.052023,-1.792106,8.388668,-4.750907,-0.925641,10.23096,50.931358,2.679734,-29.023993,48.959877,0.895477,-19.292919,-8.411162,3.327887,10.336175,-21.284557,3.697636,21.11845
0.590925,2.385705,-5.136386,3.175468,3.235811,-3.882726,-3.819497,-1.718588,8.39543,-4.554686,-0.913243,10.169812,51.254116,2.728609,-29.104952,49.413689,1.086837,-19.649174,-8.370844,3.402304,10.350269,-20.843813,3.684528,20.883162
0.616558,2.461273,-5.096901,3.192404,3.271131,-3.876446,-3.588471,-1.643022,8.407736,-4.352537,-0.901412,10.109307,51.5676,2.776531,-29.17506,49.867809,1.279902,-20.014242,-8.33969,3.481308,10.370262,-20.38501,3.672733,20.646175
0.64223,2.536165,-5.055921,3.208727,3.306159,-3.870086,-3.35901,-1.565891,8.425872,-4.144827,-0.890153,10.049854,51.87199,2.823886,-29.234018,50.320526,1.474087,-20.386927,-8.316584,3.564663,10.395607,-19.912016,3.662348,20.408962
0.668013,2.610001,-5.01365,3.224489,3.340818,-3.863472,-3.131167,-1.487681,8.45007,-3.931947,-0.879467,9.991834,52.16748,2.871035,-29.281622,50.770153,1.668793,-20.765995,-8.300377,3.652085,10.425747,-19.428955,3.65356,20.173037
0.693965,2.682395,-4.970282,3.239753,3.375043,-3.856433,-2.90501,-1.408888,8.480503,-3.714256,-0.869345,9.935571,52.454235,2.918298,-29.317766,51.215149,1.863472,-21.150293,-8.289913,3.743222,10.460112,-18.939995,3.646636,19.939869
0.720123,2.752974,-4.925988,3.254583,3.408775,-3.848799,-2.680566,-1.329986,8.517272,-3.49217,-0.859772,9.881365,52.732449,2.96597,-29.342455,51.653961,2.057548,-21.538568,-8.284033,3.837684,10.498141,-18.449474,3.641927,19.71096
0.746507,2.821371,-4.880906,3.269049,3.441966,-3.840403,-2.457854,-1.251434,8.560407,-3.26612,-0.850724,9.829477,53.002338,3.014307,-29.355797,52.085133,2.250473,-21.929594,-8.281591,3.935037,10.539289,-17.961679,3.639856,19.487766
0.773111,2.887226,-4.835156,3.283228,3.474589,-3.83108,-2.236913,-1.173679,8.609866,-3.036487,-0.842162,9.780111,53.264091,3.063519,-29.358015,52.507435,2.441785,-22.322235,-8.281476,4.0348,10.583018,-17.480635,3.640904,19.271631
0.799915,2.950204,-4.788823,3.297193,3.506621,-3.820671,-2.017754,-1.097127,8.665535,-2.803707,-0.834037,9.733443,53.517914,3.113787,-29.349436,52.919685,2.631025,-22.715298,-8.28261,4.136469,10.628829,-17.010214,3.645603,19.063839
0.826886,3.00999,-4.741957,3.311016,3.538053,-3.809025,-1.800382,-1.022155,8.727232,-2.568215,-0.826285,9.689603,53.764011,3.165244,-29.330486,53.320869,2.817791,-23.107599,-8.283972,4.239518,10.676253,-16.553947,3.654511,18.865553
0.85397,3.066289,-4.69459,3.324769,3.568893,-3.795996,-1.584833,-0.949112,8.794696,-2.330386,-0.818828,9.648674,54.002563,3.217975,-29.301695,53.710201,3.001777,-23.49806,-8.284608,4.343395,10.724851,-16.114836,3.668207,18.677742
0.881106,3.118842,-4.646715,3.338517,3.599149,-3.781451,-1.371121,-0.878295,8.867613,-2.090643,-0.811578,9.610716,54.233746,3.272025,-29.263683,54.08699,3.182692,-23.885517,-8.283639,4.447556,10.774221,-15.695497,3.687263,18.501272
0.908226,3.167419,-4.59831,3.35232,3.628841,-3.765268,-1.159273,-0.809962,8.945613,-1.849393,-0.804432,9.575744,54.457722,3.327389,-29.217165,54.450687,3.360293,-24.268803,-8.28027,4.551462,10.824003,-15.29801,3.712233,18.336807
0.935258,3.211831,-4.549331,3.366235,3.657998,-3.747339,-0.949317,-0.744322,9.02828,-1.606982,-0.797277,9.543736,54.674641,3.384016,-29.162924,54.800964,3.534422,-24.646816,-8.273794,4.654589,10.87387,-14.9238,3.743641,18.184793
0.962123,3.251922,-4.499725,3.38031,3.686649,-3.727576,-0.741311,-0.681539,9.115148,-1.363787,-0.78999,9.514643,54.884598,3.441798,-29.101814,55.137547,3.704907,-25.018345,-8.263607,4.756434,10.923531,-14.573821,3.781958,18.045517
